Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Over_ave_price
72064,-37.844656,145.256899,15 Kumala Road,BAYSWATER,3320000,house,2012,3,1,1,SC_032,4.3254,19870,1.0401,0,hospital_002,1.5596,S_139,0.8981,False
13897,-37.74888611,144.9210663,16 Ardoch Street,ESSENDON,15840000,house,2008,5,3,2,SC_082,2.1474,20036,0.1869,23,hospital_184,1.5871,S_197,1.0522,True
55703,-37.84350900000001,145.054769,454 Burke Road,CAMBERWELL,14040000,house,2013,3,1,2,SC_099,2.1528,19912,1.1215,17,hospital_168,0.2752,S_113,1.6348,False
5172,-37.866498,144.83383600000005,38B Davies Street,ALTONA,7344000,house,2016,3,1,1,SC_033,4.5764,19926,0.3754,30,hospital_141,5.0934,S_128,0.3763,True
73948,-37.860441,145.263073,7 Rathmullen Road,BORONIA,6900000,house,2015,3,1,1,SC_049,5.4813,19869,1.873,0,hospital_002,0.7128,S_024,1.8954,True
14919,-37.740204,144.922191,1 Bournian Avenue,STRATHMORE,18620000,house,2015,5,2,2,SC_082,1.6185,20035,0.5879,25,hospital_184,1.5247,S_197,1.1392,True
62601,-37.829893,145.242027,17 Balfour Avenue,HEATHMONT,6825000,house,2011,3,1,0,SC_032,2.2338,19871,0.2828,0,hospital_105,2.0898,S_190,2.2907,False
8097,-37.766774,144.788323,14 Clarian Street,CAIRNLEA,5600000,house,2015,4,2,2,SC_102,4.3416,20003,2.1355,31,hospital_057,2.4074,S_159,0.9323,False
43441,-37.705669,145.082129,11 Bungay Street,WATSONIA,4000000,house,2011,3,2,2,SC_017,5.7035,19984,0.6067,34,hospital_075,2.0915,S_020,1.5834,False
54801,-37.84927800000001,145.090422,1 Barkly Street,CAMBERWELL,10725000,house,2011,4,2,2,SC_042,3.1255,19849,0.9075,34,hospital_089,0.9644,S_112,1.9329,False
80287,-37.992027,145.175983,45 Locharn Crescent,KEYSBOROUGH,6253000,house,2014,4,2,1,SC_057,0.2452,19889,2.0562,51,hospital_096,0.4716,S_079,0.3305,False
43280,-37.719972,145.08771299999995,71 Yallambie Road,MACLEOD,10234000,house,2011,3,2,2,SC_017,4.3274,19984,1.0611,34,hospital_075,2.299,S_020,2.0188,True
86190,-37.925701,145.002647,157 Were Street,BRIGHTON,22950000,house,2015,3,3,2,SC_046,3.4903,19950,1.188,24,hospital_156,1.8312,S_088,1.2731,True
87225,-37.908319,145.008294,904 Hampton Street,BRIGHTON,11770000,house,2011,3,2,2,SC_046,4.36,19952,0.629,20,hospital_126,1.2986,S_151,0.3661,False
94833,-37.913871,145.034524,15 Fitzroy Street,MCKINNON,15990000,house,2015,3,1,2,SC_046,2.8726,19939,0.4512,38,hospital_126,1.9878,S_107,0.9164,True
35782,-37.719712,145.00811000000004,92 Delaware Street,RESERVOIR,8173000,house,2010,3,2,2,SC_103,2.2776,20010,0.3296,0,hospital_139,0.9167,S_225,1.9056,True
54725,-37.816542,145.04508,8 Corsewall Close,HAWTHORN,4050000,house,2014,3,1,3,SC_083,0.9421,19903,0.6554,23,hospital_064,0.9185,S_208,0.9278,False
82992,-37.884715,145.24483500000005,104 Allister Avenue,KNOXFIELD,5400000,house,2013,3,1,2,SC_049,5.6733,19869,4.4015,0,hospital_002,3.8482,S_027,1.9066,True
71232,-37.849748,145.23198,2 Barnsdale Court,WANTIRNA,4068000,house,2012,3,1,1,SC_032,4.1276,19871,2.6288,0,hospital_179,0.3927,S_226,2.1587,False
38270,-37.781404,145.019169,39 Arthur Street,FAIRFIELD,17680000,house,2015,3,1,1,SC_001,2.4932,19930,0.3185,18,hospital_029,0.9879,S_219,2.466,True
59229,-37.821328,145.198508,1/2 Rupert Street,MITCHAM,3672000,house,2013,2,1,1,SC_088,1.6796,19900,0.6831,0,hospital_010,1.271,S_202,1.9808,False
32060,-37.73389,145.024815,176 Albert Street,PRESTON,7000000,house,2016,3,1,2,SC_047,0.7098,20011,2.0345,0,hospital_090,2.3628,S_225,1.0574,False
84385,-37.857869,145.003693,8 Jessamine Avenue,PRAHRAN,22880000,house,2012,3,2,2,SC_066,1.4751,19957,1.0444,11,hospital_063,0.5332,S_115,1.1023,True
87820,-37.933618,145.024999,556 Bluff Road,HAMPTON,12112000,house,2015,3,1,2,SC_046,1.3421,19937,1.0339,39,hospital_110,1.0374,S_214,1.3371,False
24998,-37.585423,144.91603600000005,10 Gippsland Way,CRAIGIEBURN,4950000,house,2014,3,1,2,SC_016,0.852,40221,3.0202,45,hospital_104,7.2764,S_178,1.85,True
62650,-37.827889,145.259693,1A Poulton Close,HEATHMONT,5120000,house,2015,3,2,2,SC_032,3.1954,19871,1.3318,0,hospital_164,2.2695,S_139,1.7941,False
54786,-37.820093,145.025064,92 Elgin Street,HAWTHORN,22780000,house,2015,3,1,0,SC_083,0.9264,19905,0.2711,18,hospital_086,0.5212,S_208,0.9143,True
7376,-37.748288,144.767221,29 McCann Drive,ALBANVALE,5984000,house,2014,3,1,2,SC_048,2.8341,20002,2.9148,33,hospital_057,4.3772,S_070,0.6231,True
63192,-37.779016,145.299845,1 Hubble Road,CROYDON,8496000,house,2015,3,2,2,SC_084,2.6329,19877,1.2759,0,hospital_164,5.039,S_181,2.5145,True
72529,-37.84206772,145.2574616,621 Mountain Highway,BAYSWATER,10395000,house,2009,3,2,1,SC_032,4.1222,19870,0.9392,0,hospital_002,1.7645,S_139,0.8349,True
21228,-37.774988,144.953322,417 Barkly Street,BRUNSWICK,9090000,house,2012,3,2,0,SC_011,3.3732,19969,0.4747,0,hospital_102,0.9442,S_138,0.8068,False
39875,-37.71497700000001,145.027797,18 Parkland Grove,KINGSBURY,6000000,house,2010,3,2,3,SC_047,2.6335,20009,1.7924,0,hospital_025,1.3721,S_225,1.1088,True
50048,-37.775616,145.092648,21 The Crest,BULLEEN,2070000,house,2009,3,1,1,SC_009,1.1113,19935,3.4888,26,hospital_194,2.0018,S_154,1.0274,False
82480,-37.989859,145.245319,97 Ash Street,DOVETON,3160000,house,2013,3,1,2,SC_077,1.7263,19888,3.1227,54,hospital_119,2.3713,S_195,1.7434,False
62254,-37.79610825,145.2412872,7 Sunhill Avenue,RINGWOOD,6720000,house,2009,4,2,3,SC_032,2.1532,19879,1.9314,0,hospital_105,1.6804,S_157,1.2194,False
85034,-37.875312,144.983072,58A Milton Street,ELWOOD,12080000,house,2015,3,2,1,SC_015,0.7659,19955,1.0709,15,hospital_103,1.8103,S_017,0.8494,False
33111,-37.73846054,145.0169525,7 Dean Street,PRESTON,7100000,house,2009,4,2,2,SC_047,1.1767,20012,1.4466,0,hospital_090,2.78,S_084,1.251,False
58876,-37.81264877,145.1735382,305 Springfield Road,NUNAWADING,5720000,house,2008,3,1,1,SC_002,0.7705,19899,0.8934,0,hospital_070,1.8101,S_202,1.2756,False
89717,-37.9489545,145.0209613,94 Grange Road,SANDRINGHAM,12525000,house,2011,4,2,3,SC_079,1.7654,19948,1.4477,29,hospital_058,1.4107,S_214,0.4071,False
24277,-37.69487381,144.9719544,29 Somerlayton Crescent,FAWKNER,3445000,house,2009,3,1,2,SC_030,4.599,19961,1.3209,0,hospital_139,3.4158,S_161,1.3442,False
72555,-37.85364600000001,145.255721,7 Clifford Street,BAYSWATER,9095000,house,2012,4,2,2,SC_032,5.13,19870,1.7177,0,hospital_002,1.114,S_139,1.5415,True
69055,-37.861333,145.03055,30 Edsall Street,MALVERN,8055000,house,2012,2,1,0,SC_023,1.9771,19944,0.5587,19,hospital_157,0.2749,S_235,0.1917,False
94536,-37.933611,145.04252,1/525 South Road,BENTLEIGH,6000000,house,2012,2,1,1,SC_046,0.7511,19937,0.5143,39,hospital_110,0.5066,S_107,1.5679,False
49009,-37.803228,145.078931,134 Belmore Road,BALWYN,13040000,house,2012,4,3,2,SC_099,2.9834,19893,2.3749,0,hospital_064,2.7614,S_137,1.684,True
42514,-37.740551,145.081788,68 Graham Road,VIEWBANK,5360000,house,2014,3,2,2,SC_017,2.0568,19936,1.4016,28,hospital_066,2.4038,S_100,2.382,False
44109,-37.695784,145.123822,11  Nulgarrah Cres,GREENSBOROUGH,7840000,house,2014,3,1,2,SC_051,4.0083,19985,1.6459,38,hospital_075,1.8929,S_051,1.6103,True
71602,-37.862638,145.21956200000002,5 Benwerrin Drive,WANTIRNA,7800000,house,2011,4,2,2,SC_067,4.9552,19871,4.4067,0,hospital_008,1.5983,S_226,0.4746,True
42279,-37.74515,145.061849,46 Lower Plenty Road,ROSANNA,6840000,house,2014,3,1,1,SC_017,1.3195,19936,0.4546,28,hospital_066,1.1245,S_100,1.6638,False
5235,-37.86951447,144.82434080000004,5 Romawi Street,ALTONA,7140000,house,2009,3,1,1,SC_033,5.16,19926,0.5354,30,hospital_141,5.9601,S_128,0.5251,False
34015,-37.720465,144.999009,17 Wright Street,RESERVOIR,3162500,house,2013,2,1,1,SC_103,2.144,20010,0.8083,0,hospital_139,0.3332,S_030,1.698,False
12614,-37.70338821,144.74993899999996,2/57 Allenby Road,HILLSIDE,3324000,house,2008,3,2,1,SC_048,3.3747,20000,2.1498,39,hospital_057,8.5271,S_163,1.0631,False
39724,-37.715251,145.03429599999996,15 Eagle Avenue,KINGSBURY,6608000,house,2013,3,1,2,SC_047,2.6171,20009,2.3306,0,hospital_025,0.8048,S_225,1.1816,True
55603,-37.837881,145.07516,39 Cooloongatta Road,CAMBERWELL,10890000,house,2012,3,1,2,SC_099,2.1301,19851,0.4908,30,hospital_168,1.9923,S_160,0.4864,False
5141,-37.860806,144.824829,30 McIntyre Drive,ALTONA,9088000,house,2014,4,2,3,SC_033,4.2606,19926,0.8231,30,hospital_141,5.8673,S_128,0.9208,True
9886,-37.784027,144.92695700000004,1 John Street,FLEMINGTON,7452000,house,2010,2,1,0,SC_011,0.969,20040,0.4082,14,hospital_007,1.0846,S_086,0.36,False
43911,-37.717907,145.091035,7 Shannon Crescent,WATSONIA,6591000,house,2015,3,1,2,SC_017,4.6567,19984,1.0025,34,hospital_075,1.9311,S_020,1.672,True
40130,-37.693057,145.056531,24 Benjamin Close,BUNDOORA,3200000,house,2010,3,1,2,SC_062,5.2662,19984,3.1203,34,hospital_041,0.5914,S_155,0.6452,False
2154,-37.780017,144.867255,31 Radio Street,MAIDSTONE,6336000,house,2014,4,2,2,SC_043,1.6003,20022,2.1744,21,hospital_056,2.2154,S_131,1.4422,False
33900,-37.700788,145.034464,151 Darebin Boulevard,RESERVOIR,7000000,house,2014,4,3,2,SC_047,4.2194,20008,2.0951,0,hospital_025,1.9577,S_155,1.8114,True
29809,-37.775194,144.991423,26 Gordon Grove,NORTHCOTE,12460000,house,2014,2,1,0,SC_103,4.0708,20017,0.3252,0,hospital_035,1.9895,S_138,2.5619,True
23596,-37.61075,144.908671,35 Candlebark Drive,GREENVALE,6215000,house,2016,4,2,2,SC_016,2.0412,40221,3.2134,45,hospital_104,4.5658,S_178,2.9097,False
62133,-37.82219600000001,145.22861,6 City Road,RINGWOOD,6960000,house,2011,3,1,2,SC_032,1.0513,19902,0.7031,0,hospital_105,1.7702,S_040,1.1404,True
63038,-37.826901,145.234342,6 Woodlands Road,HEATHMONT,7125000,house,2012,3,1,1,SC_032,1.6482,19871,0.9118,0,hospital_105,1.9154,S_040,1.7352,False
7335,-37.735064,144.820411,218 Sunshine Ave,KEALBA,4875000,house,2011,3,1,0,SC_107,1.4351,20002,2.0981,33,hospital_005,2.8762,S_222,1.636,False
14244,-37.754474,144.897142,3/318 Buckley Street,ESSENDON,9450000,house,2013,3,3,2,SC_085,2.2202,20037,1.6858,20,hospital_184,1.5245,S_197,1.6126,False
90414,-37.96678,145.084261,28 Benkel Avenue,CHELTENHAM,8505000,house,2011,3,2,2,SC_003,0.6421,19865,2.3722,39,hospital_109,0.953,S_003,2.0237,False
63920,-37.784962,145.269753,21 Arundel Street,CROYDON,6710000,house,2012,3,2,2,SC_022,1.9611,19878,1.5066,0,hospital_164,2.827,S_181,1.5775,False
10968,-37.794097,144.92078600000005,93 Westbourne Road,KENSINGTON,7860000,house,2010,4,2,1,SC_011,1.3667,20026,0.7318,10,hospital_114,0.8424,S_086,0.9913,False
16115,-37.702634,144.896123,6 Primrose Court,GOWANBRAE,6510000,house,2015,4,2,2,SC_010,1.5098,20032,1.8701,32,hospital_184,4.4853,S_209,2.4836,True
50198,-37.768275,145.088849,36 Summit Drive,BULLEEN,16160000,house,2014,3,2,2,SC_009,0.3977,19935,2.7745,26,hospital_193,2.3821,S_154,0.2809,True
31692,-37.751139,145.019831,101 Raglan Street,PRESTON,3160000,house,2011,2,1,1,SC_047,1.6781,20013,1.8398,0,hospital_039,1.6678,S_105,1.4259,False
84875,-37.87726593,144.9794769,320 Barkly Street,ELWOOD,12740000,house,2008,3,2,1,SC_015,0.961,19955,1.393,15,hospital_103,2.1469,S_017,0.9804,False
29623,-37.773668,145.007785,19 Northcote Street,NORTHCOTE,9610000,house,2011,3,1,1,SC_001,3.06,19929,0.6157,16,hospital_035,1.1975,S_105,2.5419,False
35892,-37.676636,145.028527,166 The Boulevard,THOMASTOWN,9600000,house,2016,4,2,2,SC_062,5.738,20007,1.3212,0,hospital_053,2.9843,S_228,1.1036,True
47184,-37.71270752,145.13797,41 Meruka Drive,ELTHAM,7800000,house,2009,3,2,2,SC_051,4.7497,19987,0.8726,44,hospital_075,2.9503,S_194,1.7822,False
77942,-37.928318,145.153366,32 Wilma Avenue,MULGRAVE,4995000,house,2010,3,1,0,SC_073,3.7706,19914,1.7061,42,hospital_076,2.9703,S_148,2.718,False
2976,-37.80988312,144.88842769999997,18 O'Farrell Street,YARRAVILLE,6877000,house,2009,2,1,1,SC_043,2.9779,19997,0.6445,14,hospital_056,1.875,S_201,1.3208,False
55207,-37.836714,145.060585,2 Alma Road,CAMBERWELL,43860000,house,2013,4,3,2,SC_099,1.3952,19851,0.8611,30,hospital_168,1.144,S_113,0.856,True
45027,-37.695307,145.099168,4 Mada Close,GREENSBOROUGH,6500000,house,2016,3,2,1,SC_062,5.0037,19985,1.2514,38,hospital_075,1.2425,S_210,0.9184,False
74024,-37.86890411,145.2962647,8 Sassafras Court,BORONIA,7200000,house,2008,5,3,2,SC_049,3.0277,19869,1.4054,0,hospital_049,1.3828,S_146,1.1851,True
96315,-37.909394,145.026298,9 McKinnon Road,MCKINNON,13580000,house,2010,3,1,1,SC_046,3.5142,19940,1.0589,36,hospital_126,1.1522,S_107,1.7887,False
94581,-37.916593,145.04346,10 Seaview Avenue,BENTLEIGH,10230000,house,2011,2,1,2,SC_046,2.5892,19939,0.5752,38,hospital_110,1.9236,S_107,0.348,False
35516,-37.71226501,145.0014343,72 Leamington Street,RESERVOIR,3600000,house,2009,2,1,0,SC_103,3.0414,20010,0.7102,0,hospital_139,0.6609,S_030,2.4899,False
90500,-37.954554,145.067401,3 Warren Road,CHELTENHAM,7425000,house,2016,3,1,2,SC_079,2.3886,19866,1.756,37,hospital_109,1.1054,S_023,1.154,False
35652,-37.730121,145.000212,81 Spring Street,RESERVOIR,9800000,house,2014,3,1,2,SC_103,1.0644,20011,0.2956,0,hospital_139,1.4102,S_085,0.8139,True
79030,-37.93675232,145.16545109999996,39 Grace Street,SPRINGVALE,13175000,house,2009,3,1,2,SC_073,3.842,19913,1.7681,44,hospital_124,4.0219,S_067,2.0243,True
65040,-37.803961,145.312599,1/15 Mountain View Road,KILSYTH,4576000,house,2012,3,2,1,SC_022,2.6526,19877,2.1387,0,hospital_164,5.0316,S_224,0.2832,False
34024,-37.708658,145.014261,175 Rathcown Road,RESERVOIR,5985000,house,2016,3,1,1,SC_103,3.6092,20009,0.4263,0,hospital_139,1.7376,S_225,2.2127,False
71953,-37.858542,145.266165,1/6 Margaret Avenue,BAYSWATER,3960000,house,2013,3,1,2,SC_049,5.4411,19869,1.6154,0,hospital_002,0.3854,S_024,1.6559,False
82622,-37.911752,145.27293500000005,19 Adam Cl,ROWVILLE,11606000,house,2016,4,2,2,SC_049,3.6524,19867,3.7074,0,hospital_150,3.8217,S_199,2.9038,True
65511,-37.805267,145.31903799999995,9 Glendale Court,KILSYTH,10920000,house,2011,5,2,3,SC_022,3.2368,19877,2.3574,0,hospital_164,5.587,S_224,0.8397,True
77412,-37.926244,145.186032,11 Lords Avenue,MULGRAVE,10962000,house,2012,5,2,2,SC_073,2.2245,19913,3.8585,44,hospital_161,2.7474,S_067,1.108,True
73021,-37.84859467,145.2884522,16 Garden Avenue,BORONIA,3185000,house,2006,3,1,2,SC_049,5.3881,19869,1.3675,0,hospital_049,1.6384,S_024,1.4959,False
28948,-37.809225,144.99819399999996,27 Lithgow St,ABBOTSFORD,9680000,house,2011,3,1,2,SC_068,2.3789,19977,0.5175,8,hospital_134,0.5542,S_076,0.234,False
57662,-37.81383,145.14253200000005,15 Ernest Street,BLACKBURN,21150000,house,2016,4,2,2,SC_037,1.861,19897,0.7902,0,hospital_154,2.0029,S_147,1.9383,True
49979,-37.76686096,145.0834961,18 St Andrews Crescent,BULLEEN,10846000,house,2009,4,2,2,SC_009,0.7529,19935,2.284,26,hospital_004,2.2503,S_154,0.6688,True
69536,-37.86093903,145.10308840000005,13 Vannam Drive,ASHWOOD,7480000,house,2009,3,1,2,SC_042,2.0905,19840,1.6165,28,hospital_089,0.8772,S_112,1.0234,False
87380,-37.945099,145.018381,15 Conifer Street,HAMPTON,17280000,house,2014,3,1,1,SC_046,1.86,19948,1.3456,29,hospital_036,1.3213,S_214,0.331,True
47013,-37.73271942,145.14472959999995,3 Rodda Parade,ELTHAM,6230000,house,2009,3,2,2,SC_009,5.9202,19987,2.1512,44,hospital_075,4.5981,S_194,2.2926,False
38895,-37.763936,145.039253,41 Ford Street,IVANHOE,15200000,house,2014,3,1,2,SC_001,0.496,19933,0.7746,22,hospital_039,0.7485,S_219,0.527,True
45605,-37.699268,145.09705300000005,92 Hailes Street,GREENSBOROUGH,3680000,house,2013,3,1,2,SC_062,5.3945,19985,1.1154,38,hospital_075,1.0141,S_210,0.647,False
30551,-37.763511,145.00499,1/73 Darebin Road,THORNBURY,5525000,house,2013,2,1,0,SC_103,2.6769,20015,0.7013,0,hospital_035,0.2601,S_105,1.3899,False
47674,-37.7961535,145.02850149999998,1 Collins Street,KEW,22400000,house,2011,4,2,2,SC_083,2.7775,19931,1.9918,20,hospital_029,0.8487,S_039,1.0905,True
86446,-37.917622,144.994589,27 Burrows Street,BRIGHTON,11900000,house,2011,2,1,2,SC_046,4.5487,19951,0.315,22,hospital_156,0.7037,S_009,0.2791,False
24351,-37.699363,144.972353,35 Lowson Street,FAWKNER,4040000,house,2015,3,1,2,SC_030,4.1666,19961,1.1961,0,hospital_139,3.0384,S_161,1.6544,False
83632,-37.849686,144.988283,2 Burns Street,PRAHRAN,9360000,house,2015,2,1,0,SC_066,0.5358,19958,0.1399,9,hospital_155,0.4142,S_115,1.504,False
56881,-37.843933,145.100276,71 Somers Street,BURWOOD,6800000,house,2010,4,3,3,SC_037,3.3864,19849,1.9339,34,hospital_089,1.5952,S_112,2.5702,False
86286,-37.902673,144.98908,2 Avonbury Court,BRIGHTON,26160000,house,2013,4,3,2,SC_015,3.8538,19952,1.2133,20,hospital_198,0.9308,S_150,1.2588,True
81486,-37.99775314,145.2091827,71 Hammond Road,DANDENONG,5110000,house,2008,3,1,2,SC_117,1.1298,19888,0.8679,54,hospital_119,1.6466,S_184,1.3486,False
70605,-37.88423538,145.105896,2 Iskandar Court,CHADSTONE,6640000,house,2007,2,1,2,SC_042,1.479,19840,1.3027,28,hospital_166,1.6724,S_026,1.913,False
68385,-37.854547,145.01972,22 Royal Crescent,ARMADALE,42500000,house,2014,4,2,1,SC_038,1.8537,19945,0.2149,23,hospital_132,0.9536,S_235,1.0238,True
11849,-37.712526,144.822464,4 Melville Close,KEILOR,8250000,house,2016,4,2,3,SC_107,2.1132,20001,3.1426,36,hospital_057,5.3852,S_222,2.4006,True
37099,-37.649676,145.05921999999995,22 Yvette Crt,EPPING,1560000,house,2010,4,2,2,SC_062,2.3271,45795,0.691,0,hospital_053,3.7717,S_096,1.3339,False
45924,-37.711466,145.13118400000005,2/135 Sherbourne Road,MONTMORENCY,4390000,house,2013,3,1,1,SC_051,4.9016,19986,0.9522,40,hospital_075,2.3385,S_194,2.394,False
70876,-37.881562,145.098954,72a Waverley Road,CHADSTONE,8876000,house,2015,3,1,1,SC_042,0.8056,19839,1.0798,26,hospital_166,2.0643,S_026,1.4179,False
10435,-37.7833286,144.9331341,34 Church Street,FLEMINGTON,11220000,house,2012,2,1,0,SC_011,1.4987,20040,0.576,14,hospital_102,1.0868,S_086,0.6303,True
9272,-37.844585,144.728198,118 Marquands Road,TRUGANINA,6050000,house,2016,4,2,2,SC_053,2.1248,46468,3.2834,32,hospital_073,5.6164,S_007,2.856,True
3202,-37.81694412,144.89323430000005,25 Schild Street,YARRAVILLE,7040000,house,2008,2,1,0,SC_043,3.8085,19996,0.3147,15,hospital_056,2.722,S_201,1.8513,False
41001,-37.68190300000001,145.055532,62 Botanica Boulevard,BUNDOORA,5904000,house,2014,4,3,2,SC_062,4.2772,20007,3.6385,0,hospital_041,1.2493,S_155,1.8707,False
38175,-37.776052,145.030406,27 Kelvin Road,ALPHINGTON,19600000,house,2012,4,2,2,SC_001,1.3505,19931,0.2712,20,hospital_039,1.4122,S_219,1.3211,True
43371,-37.718408,145.06925800000005,96 Dunvegan Crescent,MACLEOD,7000000,house,2012,4,2,2,SC_047,4.0964,19983,0.8465,31,hospital_037,2.1317,S_155,2.5339,False
64776,-37.78957748,145.27645869999995,65 Kent Avenue,CROYDON,5100000,house,2009,2,1,1,SC_022,1.208,19878,0.747,0,hospital_164,2.7323,S_181,0.819,False
40699,-37.706708,145.062018,48 Balmoral Avenue,BUNDOORA,5520000,house,2011,3,1,1,SC_047,4.5116,19984,1.9752,34,hospital_037,0.6904,S_155,1.0918,False
74741,-37.884392,145.051807,2 Cosy Gum Road,CARNEGIE,10200000,house,2012,3,1,2,SC_041,0.6034,19920,0.6292,28,hospital_108,2.0801,S_015,0.5457,True
20962,-37.774381,144.969323,29 Horne Street,BRUNSWICK,11648000,house,2015,2,1,1,SC_008,4.1707,19969,0.9356,0,hospital_144,2.0046,S_138,0.6505,False
94287,-37.960135,145.078048,13 Oakmont Crescent,HEATHERTON,8970000,house,2011,5,2,2,SC_003,1.5598,19866,2.1854,37,hospital_109,0.3965,S_023,1.9524,True
31762,-37.741652,144.991124,117 Bruce Street,PRESTON,8613000,house,2012,3,1,2,SC_103,0.9804,20012,0.8912,0,hospital_144,2.3702,S_084,1.1473,True
27249,-37.60820389,144.9325104,53 Northleigh Avenue,CRAIGIEBURN,4928000,house,2009,3,1,3,SC_110,1.2909,40221,1.1892,45,hospital_104,4.8489,S_005,1.283,True
39308,-37.70895386,145.053833,1 Pinjara Lane,BUNDOORA,8370000,house,2008,4,2,2,SC_047,3.8911,19983,2.3288,31,hospital_037,0.856,S_155,1.145,True
60499,-37.83161,145.21183200000004,16 Coringa Close,VERMONT,9126000,house,2015,3,1,2,SC_032,2.5762,19901,1.4178,0,hospital_008,2.3839,S_040,2.6461,True
77870,-37.928215,145.19286699999995,3 Exhibition Drive,MULGRAVE,9650000,house,2012,5,3,2,SC_073,2.5182,19891,4.1076,46,hospital_161,2.1209,S_067,0.9487,True
26768,-37.61014938,144.91613769999995,4 Dulwich Lane,CRAIGIEBURN,4368000,house,2007,3,2,2,SC_016,1.9337,40221,2.5704,45,hospital_104,4.5294,S_178,2.3903,False
54248,-37.8209047,145.043876,20 Selbourne Street,HAWTHORN,5888000,house,2012,2,1,0,SC_083,0.7303,19903,0.24,23,hospital_127,0.9276,S_208,0.7474,False
30774,-37.761487,144.99823899999996,15 Woolton Avenue,THORNBURY,10500000,house,2014,3,1,2,SC_103,2.46,20015,0.309,0,hospital_035,0.8602,S_105,1.2528,True
11179,-37.77166367,144.8756104,17 Nayook Lane,MARIBYRNONG,8175000,house,2008,3,2,2,SC_052,0.9051,20022,3.2668,21,hospital_056,2.5648,S_131,1.1757,True
79880,-37.982725,145.18676299999996,20  Popes Road,KEYSBOROUGH,5150000,house,2013,4,2,2,SC_057,1.6211,19889,0.6541,51,hospital_124,1.4715,S_079,1.7035,False
80759,-37.978625,145.222869,13 Carroll Avenue,DANDENONG,4500000,house,2009,3,1,3,SC_112,1.1646,19888,1.71,54,hospital_033,0.6162,S_183,0.9185,False
57655,-37.832116,145.15653600000005,145 Blackburn Road,BLACKBURN,8100000,house,2012,4,2,2,SC_002,1.9329,19898,1.4583,0,hospital_060,0.1021,S_066,0.8101,False
55513,-37.846025,145.072077,30 Smith Road,CAMBERWELL,4092000,house,2016,5,3,2,SC_099,2.7109,19850,0.3812,32,hospital_168,1.5057,S_160,1.2309,False
95794,-37.914417,145.03999199999996,43 Godfrey Street,BENTLEIGH,12240000,house,2012,4,2,2,SC_046,2.7959,19939,0.4259,38,hospital_110,2.0935,S_107,0.5986,True
13468,-37.696415,144.757551,8 Benjamin Court,SYDENHAM,5236000,house,2014,3,2,2,SC_048,4.3065,20000,1.5558,39,hospital_057,8.7187,S_163,0.5439,True
85182,-37.88147100000001,145.012197,1 Park Street,ELSTERNWICK,37280000,house,2014,5,3,2,SC_023,2.7577,19954,1.0578,17,hospital_080,0.416,S_193,0.8217,True
86901,-37.920229,144.99823999999995,56a Dendy Street,BRIGHTON,28160000,house,2010,4,3,2,SC_046,4.1232,19951,0.5922,22,hospital_156,1.1096,S_009,0.5921,True
7044,-37.784707,144.824219,8/22 Forrest Street,ALBION,2176000,house,2015,2,1,0,SC_102,0.8644,20004,0.7864,28,hospital_174,1.0694,S_080,0.8527,False
